method,data_fraction,seed,emotion,precision,recall,f1,support,tp,fp,fn,tn
setfit,0.5,21,annoyance,0.30414746543778803,0.4125,0.35013262599469497,320,132,302,188,4805
setfit,0.5,21,approval,0.2872340425531915,0.46153846153846156,0.3540983606557377,351,162,402,189,4674
setfit,0.5,21,caring,0.40540540540540543,0.3333333333333333,0.36585365853658536,135,45,66,90,5226
setfit,0.5,21,confusion,0.33962264150943394,0.35294117647058826,0.34615384615384615,153,54,105,99,5169
setfit,0.5,21,curiosity,0.47411444141689374,0.6126760563380281,0.5345622119815668,284,174,193,110,4950
setfit,0.5,21,desire,0.5833333333333334,0.3373493975903614,0.42748091603053434,83,28,20,55,5324
setfit,0.5,21,disappointment,0.3488372093023256,0.1986754966887417,0.25316455696202533,151,30,56,121,5220
setfit,0.5,21,disapproval,0.3333333333333333,0.449438202247191,0.3827751196172249,267,120,240,147,4920
setfit,0.5,21,disgust,0.5942028985507246,0.3333333333333333,0.4270833333333333,123,41,28,82,5276
setfit,0.5,21,embarrassment,0.8181818181818182,0.24324324324324326,0.375,37,9,2,28,5388
setfit,0.5,21,excitement,0.4857142857142857,0.3300970873786408,0.3930635838150289,103,34,36,69,5288
setfit,0.5,21,fear,0.7741935483870968,0.6153846153846154,0.6857142857142857,78,48,14,30,5335
setfit,0.5,21,gratitude,0.8916666666666667,0.9119318181818182,0.901685393258427,352,321,39,31,5036
setfit,0.5,21,grief,0.0,0.0,0.0,6,0,1,6,5420
setfit,0.5,21,joy,0.5878787878787879,0.6024844720496895,0.5950920245398773,161,97,68,64,5198
setfit,0.5,21,love,0.7394636015325671,0.8109243697478992,0.7735470941883767,238,193,68,45,5121
setfit,0.5,21,nervousness,0.7142857142857143,0.21739130434782608,0.3333333333333333,23,5,2,18,5402
setfit,0.5,21,neutral,0.6879875195007801,0.493564633463906,0.5747800586510264,1787,882,400,905,3240
setfit,0.5,21,optimism,0.6097560975609756,0.5376344086021505,0.5714285714285714,186,100,64,86,5177
setfit,0.5,21,pride,1.0,0.0625,0.11764705882352941,16,1,0,15,5411
setfit,0.5,21,realization,0.20192307692307693,0.14482758620689656,0.1686746987951807,145,21,83,124,5199
setfit,0.5,21,relief,0.3333333333333333,0.09090909090909091,0.14285714285714285,11,1,2,10,5414
setfit,0.5,21,remorse,0.64,0.5714285714285714,0.6037735849056604,56,32,18,24,5353
setfit,0.5,21,sadness,0.5932203389830508,0.44871794871794873,0.5109489051094891,156,70,48,86,5223
setfit,0.5,21,surprise,0.5298507462686567,0.5035460992907801,0.5163636363636364,141,71,63,70,5223
setfit,1.0,21,admiration,0.6797752808988764,0.7202380952380952,0.6994219653179191,504,363,171,141,4752
setfit,1.0,21,amusement,0.7643097643097643,0.8598484848484849,0.8092691622103387,264,227,70,37,5093
setfit,1.0,21,anger,0.5545454545454546,0.30808080808080807,0.3961038961038961,198,61,49,137,5180
setfit,1.0,21,annoyance,0.3233695652173913,0.371875,0.34593023255813954,320,119,249,201,4858
setfit,1.0,21,approval,0.316,0.45014245014245013,0.37132784958871917,351,158,342,193,4734
setfit,1.0,21,caring,0.49056603773584906,0.3851851851851852,0.4315352697095436,135,52,54,83,5238
setfit,1.0,21,confusion,0.379746835443038,0.39215686274509803,0.3858520900321543,153,60,98,93,5176
setfit,1.0,21,curiosity,0.4642857142857143,0.5492957746478874,0.5032258064516129,284,156,180,128,4963
setfit,1.0,21,desire,0.5192307692307693,0.3253012048192771,0.4,83,27,25,56,5319
setfit,1.0,21,disappointment,0.3424657534246575,0.16556291390728478,0.22321428571428573,151,25,48,126,5228
setfit,1.0,21,disapproval,0.34472934472934474,0.45318352059925093,0.39158576051779936,267,121,230,146,4930
setfit,1.0,21,disgust,0.6461538461538462,0.34146341463414637,0.44680851063829785,123,42,23,81,5281
setfit,1.0,21,embarrassment,0.6666666666666666,0.2702702702702703,0.38461538461538464,37,10,5,27,5385
setfit,1.0,21,excitement,0.4155844155844156,0.3106796116504854,0.35555555555555557,103,32,45,71,5279
setfit,1.0,21,fear,0.6582278481012658,0.6666666666666666,0.6624203821656051,78,52,27,26,5322
setfit,1.0,21,gratitude,0.9036827195467422,0.90625,0.9049645390070922,352,319,34,33,5041
setfit,1.0,21,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,1.0,21,joy,0.6341463414634146,0.6459627329192547,0.64,161,104,60,57,5206
setfit,1.0,21,love,0.7396226415094339,0.8235294117647058,0.7793240556660039,238,196,69,42,5120
setfit,1.0,21,nervousness,0.5,0.17391304347826086,0.25806451612903225,23,4,4,19,5400
setfit,1.0,21,neutral,0.6859259259259259,0.5181869054280918,0.590372967803634,1787,926,424,861,3216
setfit,1.0,21,optimism,0.550561797752809,0.5268817204301075,0.5384615384615384,186,98,80,88,5161
setfit,1.0,21,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,1.0,21,realization,0.3,0.16551724137931034,0.21333333333333335,145,24,56,121,5226
setfit,1.0,21,relief,0.0,0.0,0.0,11,0,1,11,5415
setfit,1.0,21,remorse,0.5686274509803921,0.5178571428571429,0.5420560747663551,56,29,22,27,5349
setfit,1.0,21,sadness,0.5422535211267606,0.4935897435897436,0.5167785234899329,156,77,65,79,5206
setfit,1.0,21,surprise,0.5538461538461539,0.5106382978723404,0.5313653136531366,141,72,58,69,5228
setfit,0.01,42,admiration,0.673469387755102,0.5238095238095238,0.5892857142857143,504,264,128,240,4795
setfit,0.01,42,amusement,0.7923076923076923,0.7803030303030303,0.7862595419847328,264,206,54,58,5109
setfit,0.01,42,anger,0.7,0.0707070707070707,0.128440366972477,198,14,6,184,5223
setfit,0.01,42,annoyance,0.3503184713375796,0.171875,0.230607966457023,320,55,102,265,5005
setfit,0.01,42,approval,0.2912087912087912,0.452991452991453,0.354515050167224,351,159,387,192,4689
setfit,0.01,42,caring,0.2631578947368421,0.037037037037037,0.0649350649350649,135,5,14,130,5278
setfit,0.01,42,confusion,0.3243243243243243,0.0784313725490196,0.1263157894736842,153,12,25,141,5249
setfit,0.01,42,curiosity,0.3452685421994885,0.4753521126760563,0.4,284,135,256,149,4887
setfit,0.01,42,desire,0.6,0.072289156626506,0.1290322580645161,83,6,4,77,5340
setfit,0.01,42,disappointment,0.1,0.0066225165562913,0.0124223602484472,151,1,9,150,5267
setfit,0.01,42,disapproval,0.2918287937743191,0.2808988764044944,0.2862595419847328,267,75,182,192,4978
setfit,0.01,42,disgust,0.7,0.1707317073170731,0.2745098039215686,123,21,9,102,5295
setfit,0.01,42,embarrassment,0.0,0.0,0.0,37,0,0,37,5390
setfit,0.01,42,excitement,0.6,0.087378640776699,0.1525423728813559,103,9,6,94,5318
setfit,0.01,42,fear,0.0,0.0,0.0,78,0,0,78,5349
setfit,0.01,42,gratitude,0.8918128654970761,0.8664772727272727,0.8789625360230547,352,305,37,47,5038
setfit,0.01,42,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,0.01,42,joy,0.6483516483516484,0.3664596273291925,0.4682539682539682,161,59,32,102,5234
setfit,0.01,42,love,0.7458333333333333,0.7521008403361344,0.7489539748953975,238,179,61,59,5128
setfit,0.01,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
setfit,0.01,42,neutral,0.6529644268774704,0.4622271964185786,0.5412844036697247,1787,826,439,961,3201
setfit,0.01,42,optimism,0.5897435897435898,0.2473118279569892,0.3484848484848485,186,46,32,140,5209
setfit,0.01,42,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,0.01,42,realization,0.0,0.0,0.0,145,0,1,145,5281
setfit,0.01,42,relief,0.0,0.0,0.0,11,0,0,11,5416
setfit,0.01,42,remorse,0.7647058823529411,0.2321428571428571,0.3561643835616438,56,13,4,43,5367
setfit,0.01,42,sadness,0.6470588235294118,0.2115384615384615,0.3188405797101449,156,33,18,123,5253
setfit,0.01,42,surprise,0.6,0.1276595744680851,0.2105263157894736,141,18,12,123,5274
setfit,0.05,42,admiration,0.7036199095022625,0.6170634920634921,0.6575052854122622,504,311,131,193,4792
setfit,0.05,42,amusement,0.7666666666666667,0.7840909090909091,0.7752808988764045,264,207,63,57,5100
setfit,0.05,42,anger,0.5925925925925926,0.2424242424242424,0.3440860215053763,198,48,33,150,5196
setfit,0.05,42,annoyance,0.3016759776536313,0.3375,0.3185840707964602,320,108,250,212,4857
setfit,0.05,42,approval,0.2589147286821705,0.4757834757834758,0.3353413654618474,351,167,478,184,4598
setfit,0.05,42,caring,0.4561403508771929,0.1925925925925926,0.2708333333333333,135,26,31,109,5261
setfit,0.05,42,confusion,0.425,0.2222222222222222,0.2918454935622318,153,34,46,119,5228
setfit,0.05,42,curiosity,0.4615384615384615,0.528169014084507,0.4926108374384236,284,150,175,134,4968
setfit,0.05,42,desire,0.6785714285714286,0.2289156626506024,0.3423423423423423,83,19,9,64,5335
setfit,0.05,42,disappointment,0.2136752136752136,0.1655629139072847,0.1865671641791045,151,25,92,126,5184
setfit,0.05,42,disapproval,0.2610619469026549,0.4419475655430712,0.3282336578581363,267,118,334,149,4826
setfit,0.05,42,disgust,0.6065573770491803,0.3008130081300813,0.4021739130434782,123,37,24,86,5280
setfit,0.05,42,embarrassment,0.8,0.1081081081081081,0.1904761904761904,37,4,1,33,5389
setfit,0.05,42,excitement,0.54,0.2621359223300971,0.3529411764705882,103,27,23,76,5301
setfit,0.05,42,fear,0.7755102040816326,0.4871794871794871,0.5984251968503937,78,38,11,40,5338
setfit,0.05,42,gratitude,0.9239766081871345,0.8977272727272727,0.9106628242074928,352,316,26,36,5049
setfit,0.05,42,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,0.05,42,joy,0.55,0.546583850931677,0.5482866043613707,161,88,72,73,5194
setfit,0.05,42,love,0.7627118644067796,0.7563025210084033,0.759493670886076,238,180,56,58,5133
setfit,0.05,42,nervousness,0.0,0.0,0.0,23,0,0,23,5404
setfit,0.05,42,neutral,0.6969432314410481,0.4465584778959149,0.5443383356070941,1787,798,347,989,3293
setfit,0.05,42,optimism,0.631578947368421,0.4516129032258064,0.5266457680250783,186,84,49,102,5192
setfit,0.05,42,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,0.05,42,realization,0.1224489795918367,0.0413793103448275,0.0618556701030927,145,6,43,139,5239
setfit,0.05,42,relief,0.0,0.0,0.0,11,0,0,11,5416
setfit,0.05,42,remorse,0.5121951219512195,0.375,0.4329896907216495,56,21,20,35,5351
setfit,0.05,42,sadness,0.4910714285714285,0.3525641025641026,0.4104477611940298,156,55,57,101,5214
setfit,0.05,42,surprise,0.5212765957446809,0.3475177304964539,0.4170212765957446,141,49,45,92,5241
setfit,0.1,42,admiration,0.6978723404255319,0.6507936507936508,0.6735112936344969,504,328,142,176,4781
setfit,0.1,42,amusement,0.782608695652174,0.8181818181818182,0.8,264,216,60,48,5103
setfit,0.1,42,anger,0.4915254237288136,0.2929292929292929,0.3670886075949367,198,58,60,140,5169
setfit,0.1,42,annoyance,0.2706131078224101,0.4,0.3228247162673392,320,128,345,192,4762
setfit,0.1,42,approval,0.2514970059880239,0.4786324786324786,0.3297350343473994,351,168,500,183,4576
setfit,0.1,42,caring,0.5423728813559322,0.237037037037037,0.3298969072164948,135,32,27,103,5265
setfit,0.1,42,confusion,0.3496503496503496,0.326797385620915,0.3378378378378378,153,50,93,103,5181
setfit,0.1,42,curiosity,0.4277929155313351,0.5528169014084507,0.4823348694316436,284,157,210,127,4933
setfit,0.1,42,desire,0.5609756097560976,0.2771084337349397,0.3709677419354839,83,23,18,60,5326
setfit,0.1,42,disappointment,0.3513513513513513,0.086092715231788,0.1382978723404255,151,13,24,138,5252
setfit,0.1,42,disapproval,0.3112391930835735,0.4044943820224719,0.3517915309446254,267,108,239,159,4921
setfit,0.1,42,disgust,0.7346938775510204,0.2926829268292683,0.4186046511627907,123,36,13,87,5291
setfit,0.1,42,embarrassment,0.8888888888888888,0.2162162162162162,0.3478260869565217,37,8,1,29,5389
setfit,0.1,42,excitement,0.5,0.2718446601941747,0.3522012578616352,103,28,28,75,5296
setfit,0.1,42,fear,0.84,0.5384615384615384,0.65625,78,42,8,36,5341
setfit,0.1,42,gratitude,0.913793103448276,0.9034090909090908,0.9085714285714286,352,318,30,34,5045
setfit,0.1,42,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,0.1,42,joy,0.6,0.577639751552795,0.5886075949367089,161,93,62,68,5204
setfit,0.1,42,love,0.7489361702127659,0.7394957983193278,0.7441860465116279,238,176,59,62,5130
setfit,0.1,42,nervousness,0.4,0.0869565217391304,0.1428571428571428,23,2,3,21,5401
setfit,0.1,42,neutral,0.6749611197511665,0.4857302742025741,0.5649202733485194,1787,868,418,919,3222
setfit,0.1,42,optimism,0.625,0.5376344086021505,0.5780346820809249,186,100,60,86,5181
setfit,0.1,42,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,0.1,42,realization,0.1578947368421052,0.0620689655172413,0.0891089108910891,145,9,48,136,5234
setfit,0.1,42,relief,0.0,0.0,0.0,11,0,0,11,5416
setfit,0.1,42,remorse,0.5660377358490566,0.5357142857142857,0.5504587155963303,56,30,23,26,5348
setfit,0.1,42,sadness,0.5700934579439252,0.391025641025641,0.4638783269961977,156,61,46,95,5225
setfit,0.1,42,surprise,0.5288461538461539,0.3900709219858156,0.4489795918367347,141,55,49,86,5237
setfit,0.25,42,admiration,0.6789168278529981,0.6964285714285714,0.6875612144955926,504,351,166,153,4757
setfit,0.25,42,amusement,0.7348242811501597,0.8712121212121212,0.7972270363951474,264,230,83,34,5080
setfit,0.25,42,anger,0.5078125,0.3282828282828283,0.3987730061349693,198,65,63,133,5166
setfit,0.25,42,annoyance,0.2538631346578366,0.359375,0.2975420439844761,320,115,338,205,4769
setfit,0.25,42,approval,0.2867647058823529,0.4444444444444444,0.3486033519553073,351,156,388,195,4688
setfit,0.25,42,caring,0.4705882352941176,0.3555555555555555,0.4050632911392405,135,48,54,87,5238
setfit,0.25,42,confusion,0.4262295081967213,0.3398692810457516,0.3781818181818182,153,52,70,101,5204
setfit,0.25,42,curiosity,0.4564102564102564,0.6267605633802817,0.5281899109792285,284,178,212,106,4931
setfit,0.25,42,desire,0.5740740740740741,0.3734939759036144,0.4525547445255474,83,31,23,52,5321
setfit,0.25,42,disappointment,0.4069767441860465,0.2317880794701986,0.2953586497890295,151,35,51,116,5225
setfit,0.25,42,disapproval,0.3263473053892216,0.4082397003745318,0.3627287853577371,267,109,225,158,4935
setfit,0.25,42,disgust,0.5857142857142857,0.3333333333333333,0.4248704663212435,123,41,29,82,5275
setfit,0.25,42,embarrassment,0.7857142857142857,0.2972972972972973,0.4313725490196078,37,11,3,26,5387
setfit,0.25,42,excitement,0.419753086419753,0.3300970873786408,0.3695652173913043,103,34,47,69,5277
setfit,0.25,42,fear,0.7543859649122807,0.5512820512820513,0.6370370370370371,78,43,14,35,5335
setfit,0.25,42,gratitude,0.895774647887324,0.9034090909090908,0.8995756718528995,352,318,37,34,5038
setfit,0.25,42,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,0.25,42,joy,0.5426829268292683,0.5527950310559007,0.5476923076923077,161,89,75,72,5191
setfit,0.25,42,love,0.7578125,0.8151260504201681,0.7854251012145749,238,194,62,44,5127
setfit,0.25,42,nervousness,0.5,0.1304347826086956,0.2068965517241379,23,3,3,20,5401
setfit,0.25,42,neutral,0.674591381872214,0.5081141578063794,0.5796361315033515,1787,908,438,879,3202
setfit,0.25,42,optimism,0.5393939393939394,0.478494623655914,0.5071225071225072,186,89,76,97,5165
setfit,0.25,42,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,0.25,42,realization,0.3116883116883117,0.1655172413793103,0.2162162162162162,145,24,53,121,5229
setfit,0.25,42,relief,1.0,0.0909090909090909,0.1666666666666666,11,1,0,10,5416
setfit,0.25,42,remorse,0.5740740740740741,0.5535714285714286,0.5636363636363636,56,31,23,25,5348
setfit,0.25,42,sadness,0.6320754716981132,0.4294871794871794,0.5114503816793893,156,67,39,89,5232
setfit,0.25,42,surprise,0.4925373134328358,0.4680851063829787,0.48,141,66,68,75,5218
setfit,0.5,42,admiration,0.6815642458100558,0.7261904761904762,0.7031700288184438,504,366,171,138,4752
setfit,0.5,42,amusement,0.7441077441077442,0.8371212121212122,0.7878787878787878,264,221,76,43,5087
setfit,0.5,42,anger,0.4827586206896552,0.2828282828282828,0.3566878980891719,198,56,60,142,5169
setfit,0.5,42,annoyance,0.304147465437788,0.4125,0.3501326259946949,320,132,302,188,4805
setfit,0.5,42,approval,0.2872340425531915,0.4615384615384615,0.3540983606557377,351,162,402,189,4674
setfit,0.5,42,caring,0.4054054054054054,0.3333333333333333,0.3658536585365853,135,45,66,90,5226
setfit,0.5,42,confusion,0.3396226415094339,0.3529411764705882,0.3461538461538461,153,54,105,99,5169
setfit,0.5,42,curiosity,0.4741144414168937,0.6126760563380281,0.5345622119815668,284,174,193,110,4950
setfit,0.5,42,desire,0.5833333333333334,0.3373493975903614,0.4274809160305343,83,28,20,55,5324
setfit,0.5,42,disappointment,0.3488372093023256,0.1986754966887417,0.2531645569620253,151,30,56,121,5220
setfit,0.5,42,disapproval,0.3333333333333333,0.449438202247191,0.3827751196172249,267,120,240,147,4920
setfit,0.5,42,disgust,0.5942028985507246,0.3333333333333333,0.4270833333333333,123,41,28,82,5276
setfit,0.5,42,embarrassment,0.8181818181818182,0.2432432432432432,0.375,37,9,2,28,5388
setfit,0.5,42,excitement,0.4857142857142857,0.3300970873786408,0.3930635838150289,103,34,36,69,5288
setfit,0.5,42,fear,0.7741935483870968,0.6153846153846154,0.6857142857142857,78,48,14,30,5335
setfit,0.5,42,gratitude,0.8916666666666667,0.9119318181818182,0.901685393258427,352,321,39,31,5036
setfit,0.5,42,grief,0.0,0.0,0.0,6,0,1,6,5420
setfit,0.5,42,joy,0.5878787878787879,0.6024844720496895,0.5950920245398773,161,97,68,64,5198
setfit,0.5,42,love,0.7394636015325671,0.8109243697478992,0.7735470941883767,238,193,68,45,5121
setfit,0.5,42,nervousness,0.7142857142857143,0.217391304347826,0.3333333333333333,23,5,2,18,5402
setfit,0.5,42,neutral,0.6879875195007801,0.493564633463906,0.5747800586510264,1787,882,400,905,3240
setfit,0.5,42,optimism,0.6097560975609756,0.5376344086021505,0.5714285714285714,186,100,64,86,5177
setfit,0.5,42,pride,1.0,0.0625,0.1176470588235294,16,1,0,15,5411
setfit,0.5,42,realization,0.2019230769230769,0.1448275862068965,0.1686746987951807,145,21,83,124,5199
setfit,0.5,42,relief,0.3333333333333333,0.0909090909090909,0.1428571428571428,11,1,2,10,5414
setfit,0.5,42,remorse,0.64,0.5714285714285714,0.6037735849056604,56,32,18,24,5353
setfit,0.5,42,sadness,0.5932203389830508,0.4487179487179487,0.5109489051094891,156,70,48,86,5223
setfit,0.5,42,surprise,0.5298507462686567,0.5035460992907801,0.5163636363636364,141,71,63,70,5223
setfit,1.0,42,admiration,0.6797752808988764,0.7202380952380952,0.6994219653179191,504,363,171,141,4752
setfit,1.0,42,amusement,0.7643097643097643,0.8598484848484849,0.8092691622103387,264,227,70,37,5093
setfit,1.0,42,anger,0.5545454545454546,0.308080808080808,0.3961038961038961,198,61,49,137,5180
setfit,1.0,42,annoyance,0.3233695652173913,0.371875,0.3459302325581395,320,119,249,201,4858
setfit,1.0,42,approval,0.316,0.4501424501424501,0.3713278495887191,351,158,342,193,4734
setfit,1.0,42,caring,0.490566037735849,0.3851851851851852,0.4315352697095436,135,52,54,83,5238
setfit,1.0,42,confusion,0.379746835443038,0.392156862745098,0.3858520900321543,153,60,98,93,5176
setfit,1.0,42,curiosity,0.4642857142857143,0.5492957746478874,0.5032258064516129,284,156,180,128,4963
setfit,1.0,42,desire,0.5192307692307693,0.3253012048192771,0.4,83,27,25,56,5319
setfit,1.0,42,disappointment,0.3424657534246575,0.1655629139072847,0.2232142857142857,151,25,48,126,5228
setfit,1.0,42,disapproval,0.3447293447293447,0.4531835205992509,0.3915857605177993,267,121,230,146,4930
setfit,1.0,42,disgust,0.6461538461538462,0.3414634146341463,0.4468085106382978,123,42,23,81,5281
setfit,1.0,42,embarrassment,0.6666666666666666,0.2702702702702703,0.3846153846153846,37,10,5,27,5385
setfit,1.0,42,excitement,0.4155844155844156,0.3106796116504854,0.3555555555555555,103,32,45,71,5279
setfit,1.0,42,fear,0.6582278481012658,0.6666666666666666,0.6624203821656051,78,52,27,26,5322
setfit,1.0,42,gratitude,0.9036827195467422,0.90625,0.9049645390070922,352,319,34,33,5041
setfit,1.0,42,grief,0.0,0.0,0.0,6,0,0,6,5421
setfit,1.0,42,joy,0.6341463414634146,0.6459627329192547,0.64,161,104,60,57,5206
setfit,1.0,42,love,0.7396226415094339,0.8235294117647058,0.7793240556660039,238,196,69,42,5120
setfit,1.0,42,nervousness,0.5,0.1739130434782608,0.2580645161290322,23,4,4,19,5400
setfit,1.0,42,neutral,0.6859259259259259,0.5181869054280918,0.590372967803634,1787,926,424,861,3216
setfit,1.0,42,optimism,0.550561797752809,0.5268817204301075,0.5384615384615384,186,98,80,88,5161
setfit,1.0,42,pride,0.0,0.0,0.0,16,0,0,16,5411
setfit,1.0,42,realization,0.3,0.1655172413793103,0.2133333333333333,145,24,56,121,5226
setfit,1.0,42,relief,0.0,0.0,0.0,11,0,1,11,5415
setfit,1.0,42,remorse,0.5686274509803921,0.5178571428571429,0.5420560747663551,56,29,22,27,5349
setfit,1.0,42,sadness,0.5422535211267606,0.4935897435897436,0.5167785234899329,156,77,65,79,5206
setfit,1.0,42,surprise,0.5538461538461539,0.5106382978723404,0.5313653136531366,141,72,58,69,5228
